Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-83688,2025-05-29,2025-05-31,Second Class,CUST-2727,Corporate,United States,New York,Illinois,East,Technology,Binders,Product B,856.02,7,0.29,109.78
CA-48518,2025-05-30,2025-06-01,Same Day,CUST-2854,Home Office,United States,New York,Texas,East,Office Supplies,Chairs,Product D,264.38,2,0.07,292.36
CA-20267,2025-05-31,2025-06-02,First Class,CUST-6055,Corporate,United States,Los Angeles,Arizona,West,Technology,Tables,Product A,30.7,3,0.23,121.13
CA-11062,2025-06-01,2025-06-03,Second Class,CUST-3324,Home Office,United States,New York,Arizona,West,Furniture,Chairs,Product D,230.86,9,0.13,-89.99
CA-60448,2025-06-02,2025-06-04,Standard Class,CUST-6774,Consumer,United States,Los Angeles,Illinois,South,Technology,Chairs,Product A,65.95,4,0.42,141.55
CA-16229,2025-06-03,2025-06-05,First Class,CUST-7519,Corporate,United States,Phoenix,Illinois,South,Furniture,Chairs,Product C,112.36,4,0.16,-41.87
CA-66793,2025-06-04,2025-06-06,First Class,CUST-2749,Consumer,United States,Los Angeles,California,East,Office Supplies,Phones,Product A,437.19,3,0.42,219.42
CA-57915,2025-06-05,2025-06-07,First Class,CUST-1781,Corporate,United States,New York,Texas,East,Office Supplies,Phones,Product A,237.62,5,0.21,242.63
CA-14632,2025-06-06,2025-06-08,Same Day,CUST-8548,Consumer,United States,Phoenix,Texas,West,Technology,Binders,Product C,520.79,3,0.36,92.84
CA-13596,2025-06-07,2025-06-09,Standard Class,CUST-7823,Corporate,United States,New York,Illinois,East,Technology,Tables,Product A,260.96,9,0.26,213.29
CA-16168,2025-06-08,2025-06-10,Second Class,CUST-3105,Corporate,United States,Los Angeles,Arizona,East,Furniture,Chairs,Product D,941.13,3,0.31,-41.96
CA-17561,2025-06-09,2025-06-11,Same Day,CUST-4867,Corporate,United States,Chicago,Illinois,West,Furniture,Chairs,Product B,906.88,2,0.2,96.83
CA-83794,2025-06-10,2025-06-12,Same Day,CUST-8193,Corporate,United States,Houston,Arizona,East,Technology,Chairs,Product B,571.14,5,0.38,57.58
CA-92152,2025-06-11,2025-06-13,Same Day,CUST-5976,Corporate,United States,New York,Arizona,East,Technology,Chairs,Product D,360.88,6,0.21,144.53
CA-36734,2025-06-12,2025-06-14,First Class,CUST-3113,Corporate,United States,Los Angeles,Illinois,Central,Office Supplies,Phones,Product C,387.34,1,0.23,-82.21
CA-16371,2025-06-13,2025-06-15,Standard Class,CUST-6879,Corporate,United States,Phoenix,New York,South,Office Supplies,Binders,Product A,417.73,6,0.26,200.85
CA-36069,2025-06-14,2025-06-16,Same Day,CUST-4970,Corporate,United States,New York,Texas,West,Office Supplies,Storage,Product D,730.3,3,0.42,-68.35
CA-89905,2025-06-15,2025-06-17,Second Class,CUST-8264,Corporate,United States,New York,Arizona,Central,Technology,Tables,Product B,457.12,4,0.33,162.59
CA-22910,2025-06-16,2025-06-18,Standard Class,CUST-2577,Consumer,United States,Houston,Arizona,South,Technology,Chairs,Product B,858.16,6,0.17,-92.62
CA-83479,2025-06-17,2025-06-19,Second Class,CUST-3274,Home Office,United States,Los Angeles,New York,South,Technology,Binders,Product D,944.65,8,0.34,232.76
CA-87735,2025-06-18,2025-06-20,Standard Class,CUST-5869,Corporate,United States,Chicago,California,South,Office Supplies,Storage,Product B,342.59,9,0.32,-30.12
CA-91264,2025-06-19,2025-06-21,Second Class,CUST-7744,Home Office,United States,Phoenix,New York,Central,Technology,Binders,Product D,565.09,6,0.47,106.2
CA-33275,2025-06-20,2025-06-22,First Class,CUST-3426,Corporate,United States,Los Angeles,New York,Central,Furniture,Phones,Product B,104.11,7,0.42,4.6
CA-82274,2025-06-21,2025-06-23,Same Day,CUST-6546,Corporate,United States,Phoenix,Arizona,South,Technology,Storage,Product D,208.46,5,0.32,189.06
CA-91449,2025-06-22,2025-06-24,Second Class,CUST-7852,Consumer,United States,New York,Texas,East,Technology,Binders,Product A,419.33,9,0.17,28.54
CA-70004,2025-06-23,2025-06-25,Standard Class,CUST-3551,Consumer,United States,Houston,New York,East,Technology,Phones,Product A,214.14,4,0.39,189.84
CA-72981,2025-06-24,2025-06-26,Same Day,CUST-7411,Home Office,United States,Houston,California,Central,Technology,Binders,Product A,877.79,6,0.29,13.95
CA-94659,2025-06-25,2025-06-27,Same Day,CUST-1007,Consumer,United States,Chicago,Illinois,Central,Technology,Binders,Product A,166.7,5,0.49,200.99
CA-64553,2025-06-26,2025-06-28,Standard Class,CUST-9087,Consumer,United States,Houston,New York,Central,Furniture,Storage,Product B,461.1,1,0.12,-87.76
CA-58447,2025-06-27,2025-06-29,Second Class,CUST-3555,Home Office,United States,New York,New York,South,Furniture,Phones,Product C,609.64,5,0.04,13.32
CA-44529,2025-06-28,2025-06-30,First Class,CUST-1475,Consumer,United States,Chicago,California,East,Technology,Chairs,Product D,694.95,5,0.03,99.45
CA-85703,2025-06-29,2025-07-01,First Class,CUST-6416,Corporate,United States,Los Angeles,Texas,Central,Office Supplies,Tables,Product C,389.24,9,0.32,-81.98
CA-86090,2025-06-30,2025-07-02,Second Class,CUST-9676,Home Office,United States,Houston,New York,Central,Technology,Storage,Product B,870.41,1,0.47,-25.59
CA-27260,2025-07-01,2025-07-03,Same Day,CUST-8239,Home Office,United States,Chicago,New York,West,Technology,Phones,Product B,572.64,5,0.0,273.81
CA-13812,2025-07-02,2025-07-04,Same Day,CUST-7710,Corporate,United States,New York,Texas,South,Technology,Binders,Product C,445.11,7,0.36,290.73
CA-38024,2025-07-03,2025-07-05,Same Day,CUST-6000,Consumer,United States,Phoenix,California,West,Office Supplies,Phones,Product C,76.57,6,0.33,195.9
CA-68656,2025-07-04,2025-07-06,Same Day,CUST-5654,Home Office,United States,Phoenix,New York,East,Office Supplies,Tables,Product B,470.04,6,0.37,0.88
CA-37285,2025-07-05,2025-07-07,Second Class,CUST-9078,Home Office,United States,New York,Texas,West,Office Supplies,Tables,Product B,822.53,7,0.18,4.21
CA-11605,2025-07-06,2025-07-08,Same Day,CUST-7063,Corporate,United States,New York,New York,West,Furniture,Chairs,Product D,618.4,6,0.41,158.32
CA-81158,2025-07-07,2025-07-09,Standard Class,CUST-3285,Corporate,United States,Phoenix,Illinois,West,Office Supplies,Chairs,Product A,833.84,5,0.02,-52.96
CA-82303,2025-07-08,2025-07-10,Same Day,CUST-6223,Consumer,United States,Chicago,Arizona,South,Furniture,Tables,Product A,499.07,5,0.38,279.32
CA-37139,2025-07-09,2025-07-11,First Class,CUST-7971,Home Office,United States,Phoenix,Illinois,East,Furniture,Storage,Product D,127.28,9,0.13,-10.07
CA-87149,2025-07-10,2025-07-12,Same Day,CUST-4525,Consumer,United States,New York,New York,West,Office Supplies,Storage,Product C,23.5,8,0.24,299.85
CA-66138,2025-07-11,2025-07-13,Second Class,CUST-3822,Consumer,United States,Houston,California,South,Office Supplies,Binders,Product B,310.19,4,0.41,98.29
CA-86125,2025-07-12,2025-07-14,First Class,CUST-5943,Corporate,United States,Los Angeles,Arizona,East,Office Supplies,Chairs,Product C,701.01,4,0.14,208.57
CA-23918,2025-07-13,2025-07-15,Second Class,CUST-7530,Home Office,United States,Houston,Illinois,Central,Furniture,Binders,Product A,792.36,5,0.09,-99.13
CA-95655,2025-07-14,2025-07-16,Second Class,CUST-1258,Home Office,United States,Houston,Texas,West,Technology,Chairs,Product A,302.8,3,0.34,255.5
CA-37446,2025-07-15,2025-07-17,First Class,CUST-1282,Home Office,United States,New York,California,East,Office Supplies,Tables,Product C,500.7,8,0.27,8.0
CA-23046,2025-07-16,2025-07-18,Second Class,CUST-2898,Corporate,United States,Phoenix,Illinois,West,Office Supplies,Storage,Product A,426.91,7,0.26,167.17
CA-34818,2025-07-17,2025-07-19,Second Class,CUST-5135,Corporate,United States,Chicago,Texas,Central,Office Supplies,Storage,Product B,416.42,5,0.13,222.54
CA-14324,2025-07-18,2025-07-20,Same Day,CUST-7629,Corporate,United States,Houston,New York,East,Furniture,Tables,Product D,239.04,3,0.02,-34.34
CA-86323,2025-07-19,2025-07-21,Standard Class,CUST-4200,Corporate,United States,Phoenix,Texas,South,Furniture,Binders,Product C,145.01,5,0.21,77.0
CA-19111,2025-07-20,2025-07-22,Second Class,CUST-6110,Corporate,United States,Chicago,Illinois,East,Technology,Binders,Product B,204.72,3,0.05,97.53
CA-48110,2025-07-21,2025-07-23,Second Class,CUST-8167,Home Office,United States,Houston,Illinois,South,Office Supplies,Phones,Product B,64.78,5,0.45,24.85
CA-26389,2025-07-22,2025-07-24,Second Class,CUST-1612,Consumer,United States,Chicago,New York,East,Furniture,Chairs,Product A,206.15,1,0.02,92.7
CA-51427,2025-07-23,2025-07-25,Same Day,CUST-1687,Home Office,United States,Phoenix,Texas,South,Technology,Binders,Product B,19.11,6,0.22,27.02
CA-89579,2025-07-24,2025-07-26,Standard Class,CUST-4690,Consumer,United States,Los Angeles,Texas,Central,Office Supplies,Tables,Product C,630.99,4,0.03,44.3
CA-38746,2025-07-25,2025-07-27,First Class,CUST-9804,Corporate,United States,Phoenix,New York,Central,Furniture,Binders,Product B,323.21,4,0.05,167.73
CA-97886,2025-07-26,2025-07-28,Same Day,CUST-3307,Consumer,United States,New York,Texas,Central,Office Supplies,Storage,Product D,973.41,8,0.33,153.04
CA-10117,2025-07-27,2025-07-29,Same Day,CUST-8133,Home Office,United States,Chicago,New York,East,Office Supplies,Chairs,Product B,201.78,2,0.32,-7.09
CA-94471,2025-07-28,2025-07-30,Standard Class,CUST-7509,Home Office,United States,Los Angeles,California,Central,Furniture,Phones,Product B,352.37,4,0.02,258.99
CA-23234,2025-07-29,2025-07-31,Standard Class,CUST-6906,Consumer,United States,Chicago,Illinois,West,Furniture,Chairs,Product D,364.26,2,0.0,245.12
CA-63441,2025-07-30,2025-08-01,Same Day,CUST-3591,Corporate,United States,Chicago,California,Central,Furniture,Storage,Product B,18.37,1,0.04,103.63
CA-10846,2025-07-31,2025-08-02,First Class,CUST-8183,Corporate,United States,Houston,Arizona,South,Office Supplies,Storage,Product B,840.82,3,0.38,73.3
CA-20954,2025-08-01,2025-08-03,Same Day,CUST-6248,Home Office,United States,New York,Arizona,South,Office Supplies,Storage,Product A,41.67,8,0.29,50.74
CA-89239,2025-08-02,2025-08-04,Standard Class,CUST-9766,Consumer,United States,Chicago,Arizona,South,Technology,Storage,Product C,940.78,6,0.02,182.91
CA-56514,2025-08-03,2025-08-05,First Class,CUST-6108,Corporate,United States,Phoenix,New York,East,Office Supplies,Tables,Product A,893.15,7,0.24,168.67
CA-98236,2025-08-04,2025-08-06,Standard Class,CUST-4604,Corporate,United States,Phoenix,Texas,West,Furniture,Phones,Product C,540.17,2,0.36,-21.53
CA-16469,2025-08-05,2025-08-07,First Class,CUST-1669,Home Office,United States,Houston,California,Central,Office Supplies,Storage,Product D,548.16,6,0.43,168.58
CA-40105,2025-08-06,2025-08-08,Second Class,CUST-5364,Corporate,United States,New York,California,West,Technology,Storage,Product D,657.24,8,0.47,0.97
CA-52101,2025-08-07,2025-08-09,Standard Class,CUST-8329,Consumer,United States,New York,California,West,Technology,Binders,Product D,393.18,8,0.16,-92.58
CA-74323,2025-08-08,2025-08-10,Standard Class,CUST-2283,Home Office,United States,Phoenix,California,South,Furniture,Phones,Product C,650.75,4,0.07,179.68
CA-68067,2025-08-09,2025-08-11,Same Day,CUST-1923,Home Office,United States,Los Angeles,Arizona,South,Furniture,Chairs,Product C,54.32,6,0.12,157.92
CA-59376,2025-08-10,2025-08-12,Standard Class,CUST-2125,Consumer,United States,Houston,California,South,Technology,Phones,Product C,63.51,5,0.39,64.32
CA-55587,2025-08-11,2025-08-13,Standard Class,CUST-2529,Home Office,United States,Houston,Texas,East,Technology,Phones,Product D,462.66,9,0.49,110.27
CA-46976,2025-08-12,2025-08-14,Second Class,CUST-9438,Corporate,United States,Phoenix,Arizona,West,Technology,Phones,Product C,554.13,8,0.23,278.87
CA-77584,2025-08-13,2025-08-15,Standard Class,CUST-4711,Corporate,United States,Phoenix,California,West,Furniture,Storage,Product B,888.94,2,0.15,138.08
CA-88477,2025-08-14,2025-08-16,Second Class,CUST-9004,Consumer,United States,Los Angeles,New York,East,Technology,Storage,Product A,113.61,7,0.21,163.15
CA-52533,2025-08-15,2025-08-17,Second Class,CUST-7274,Corporate,United States,Los Angeles,Illinois,East,Technology,Tables,Product D,824.42,7,0.15,-74.44
CA-11828,2025-08-16,2025-08-18,Second Class,CUST-4864,Consumer,United States,New York,Illinois,East,Furniture,Chairs,Product A,217.95,1,0.13,-33.6
CA-11917,2025-08-17,2025-08-19,Second Class,CUST-8833,Consumer,United States,Houston,Illinois,West,Office Supplies,Binders,Product B,400.14,1,0.3,20.38
CA-30618,2025-08-18,2025-08-20,First Class,CUST-7788,Corporate,United States,Houston,Arizona,West,Office Supplies,Phones,Product C,323.44,4,0.01,115.75
CA-42254,2025-08-19,2025-08-21,Same Day,CUST-1226,Consumer,United States,Phoenix,California,South,Technology,Chairs,Product A,406.15,5,0.13,210.64
CA-57362,2025-08-20,2025-08-22,First Class,CUST-1264,Corporate,United States,New York,Arizona,South,Office Supplies,Chairs,Product B,158.99,4,0.33,28.5
CA-30128,2025-08-21,2025-08-23,Standard Class,CUST-1645,Home Office,United States,Houston,Texas,West,Office Supplies,Tables,Product B,508.53,7,0.02,42.55
CA-69383,2025-08-22,2025-08-24,First Class,CUST-8544,Home Office,United States,New York,New York,South,Office Supplies,Binders,Product A,803.63,3,0.04,2.46
CA-75545,2025-08-23,2025-08-25,First Class,CUST-6569,Consumer,United States,New York,New York,East,Office Supplies,Phones,Product D,447.12,7,0.15,1.84
CA-92180,2025-08-24,2025-08-26,Standard Class,CUST-3990,Corporate,United States,Phoenix,Illinois,Central,Technology,Binders,Product A,495.71,8,0.44,279.55
CA-97958,2025-08-25,2025-08-27,Standard Class,CUST-3504,Corporate,United States,New York,Illinois,South,Office Supplies,Tables,Product D,850.28,6,0.38,154.18
CA-19865,2025-08-26,2025-08-28,Standard Class,CUST-1587,Home Office,United States,Los Angeles,Illinois,West,Office Supplies,Storage,Product C,709.0,6,0.01,-37.64
CA-12219,2025-08-27,2025-08-29,First Class,CUST-5079,Home Office,United States,Los Angeles,California,South,Furniture,Chairs,Product D,495.55,8,0.25,188.9
CA-49809,2025-08-28,2025-08-30,First Class,CUST-4348,Corporate,United States,Chicago,Texas,South,Technology,Phones,Product C,265.12,8,0.14,188.81
CA-15287,2025-08-29,2025-08-31,Standard Class,CUST-7299,Consumer,United States,Phoenix,Texas,South,Furniture,Storage,Product A,886.08,7,0.32,166.59
CA-44387,2025-08-30,2025-09-01,Same Day,CUST-4831,Home Office,United States,Chicago,Texas,Central,Furniture,Tables,Product C,581.25,6,0.36,-46.11
CA-18512,2025-08-31,2025-09-02,Same Day,CUST-9381,Consumer,United States,Los Angeles,Texas,East,Technology,Binders,Product B,228.94,6,0.43,63.2
CA-11342,2025-09-01,2025-09-03,Second Class,CUST-2715,Consumer,United States,Chicago,Illinois,West,Office Supplies,Chairs,Product C,276.43,6,0.24,-57.3
CA-73076,2025-09-02,2025-09-04,Standard Class,CUST-7450,Home Office,United States,Phoenix,New York,Central,Furniture,Phones,Product D,805.1,8,0.5,226.65
CA-29216,2025-09-03,2025-09-05,Second Class,CUST-6433,Consumer,United States,Phoenix,Illinois,West,Technology,Storage,Product D,53.7,1,0.49,162.07
CA-89767,2025-09-04,2025-09-06,Same Day,CUST-2098,Consumer,United States,New York,Texas,West,Office Supplies,Storage,Product D,992.17,5,0.44,102.88
CA-36614,2025-09-05,2025-09-07,Second Class,CUST-8096,Corporate,United States,Houston,Illinois,West,Technology,Chairs,Product C,139.05,3,0.29,37.21
CA-46258,2025-09-06,2025-09-08,Standard Class,CUST-3326,Consumer,United States,New York,Texas,Central,Furniture,Binders,Product D,798.11,8,0.2,-26.3
CA-52078,2025-09-07,2025-09-09,Standard Class,CUST-7416,Corporate,United States,Phoenix,Arizona,East,Office Supplies,Tables,Product D,400.83,6,0.18,-57.42
CA-93524,2025-09-08,2025-09-10,Standard Class,CUST-7980,Home Office,United States,Los Angeles,New York,West,Office Supplies,Binders,Product B,497.29,2,0.01,287.7
CA-22219,2025-09-09,2025-09-11,First Class,CUST-7763,Home Office,United States,Los Angeles,Arizona,East,Technology,Binders,Product C,881.84,7,0.12,-20.14
CA-10235,2025-09-10,2025-09-12,Second Class,CUST-2674,Corporate,United States,New York,California,East,Office Supplies,Binders,Product B,418.78,7,0.36,-76.05
CA-52929,2025-09-11,2025-09-13,Same Day,CUST-8950,Home Office,United States,Phoenix,Illinois,South,Furniture,Chairs,Product D,542.12,5,0.3,284.67
CA-77444,2025-09-12,2025-09-14,Same Day,CUST-9915,Consumer,United States,Los Angeles,California,Central,Furniture,Chairs,Product D,58.81,8,0.46,119.58
CA-18567,2025-09-13,2025-09-15,Same Day,CUST-7049,Consumer,United States,Phoenix,Illinois,Central,Furniture,Tables,Product D,12.32,5,0.03,218.66
CA-80792,2025-09-14,2025-09-16,First Class,CUST-2089,Consumer,United States,Los Angeles,Arizona,South,Technology,Binders,Product C,252.35,1,0.08,-82.49
CA-75441,2025-09-15,2025-09-17,First Class,CUST-5578,Home Office,United States,Phoenix,Texas,South,Office Supplies,Chairs,Product A,683.78,9,0.39,126.78
CA-94555,2025-09-16,2025-09-18,Standard Class,CUST-1155,Consumer,United States,Chicago,Texas,East,Office Supplies,Tables,Product D,130.05,4,0.18,59.28
CA-83698,2025-09-17,2025-09-19,Same Day,CUST-2958,Home Office,United States,Phoenix,Illinois,West,Office Supplies,Tables,Product D,122.62,2,0.06,208.79
CA-15415,2025-09-18,2025-09-20,First Class,CUST-7344,Consumer,United States,Phoenix,Texas,Central,Furniture,Binders,Product D,416.85,4,0.5,-84.63
CA-46159,2025-09-19,2025-09-21,Standard Class,CUST-6779,Corporate,United States,New York,Arizona,West,Office Supplies,Phones,Product D,651.36,9,0.39,60.68
CA-53925,2025-09-20,2025-09-22,Same Day,CUST-7144,Home Office,United States,Chicago,Texas,West,Furniture,Binders,Product C,714.95,2,0.2,219.63
CA-15951,2025-09-21,2025-09-23,Second Class,CUST-6063,Home Office,United States,Houston,Arizona,South,Office Supplies,Phones,Product A,186.67,4,0.41,109.08
CA-97388,2025-09-22,2025-09-24,Standard Class,CUST-4830,Consumer,United States,New York,California,West,Furniture,Tables,Product A,88.79,2,0.34,120.02
CA-18007,2025-09-23,2025-09-25,First Class,CUST-9831,Home Office,United States,Houston,Arizona,East,Office Supplies,Chairs,Product A,940.99,5,0.39,-61.13
CA-51832,2025-09-24,2025-09-26,First Class,CUST-7659,Home Office,United States,Los Angeles,New York,South,Technology,Storage,Product D,268.06,3,0.41,-47.07
CA-68596,2025-09-25,2025-09-27,Standard Class,CUST-1441,Corporate,United States,Houston,New York,West,Technology,Tables,Product D,854.81,2,0.04,170.8
CA-40523,2025-09-26,2025-09-28,Standard Class,CUST-7040,Corporate,United States,Phoenix,New York,South,Furniture,Chairs,Product A,864.86,9,0.31,170.02
